ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.88,      6.26,2022-10-26 14:08:19.342302                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      7.71,      8.55,2022-10-26 14:08:20.109591                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.80,      7.27,2022-10-26 14:08:20.872387                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.71,      6.27,2022-10-26 14:08:21.637990                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.44,      7.37,2022-10-26 14:08:22.399352                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.31,      7.15,2022-10-26 14:08:23.156348                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.10,      6.34,2022-10-26 14:08:23.915269                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.94,      6.71,2022-10-26 14:08:24.671742                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      4.61,      5.31,2022-10-26 14:08:25.436077                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.77,      7.98,2022-10-26 14:08:26.201777                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      8.74,      9.39,2022-10-26 14:08:26.954526                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.43,      6.66,2022-10-26 14:08:27.715174                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.07,      5.98,2022-10-26 14:08:28.487730                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.55,      5.58,2022-10-26 14:08:29.274697                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      4.84,      4.94,2022-10-26 14:08:30.036030                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.45,      8.12,2022-10-26 14:08:30.791651                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      6.92,      7.11,2022-10-26 14:08:31.561998                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.43,      6.58,2022-10-26 14:08:32.329812                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.94,      6.01,2022-10-26 14:08:33.089911                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      5.74,      5.99,2022-10-26 14:08:33.852072                        
ROS128b_J_H2O_H2O_01.100_0001.3_180000_010.0_1.00e-05_1.02e+05_00.0             ,2.04e+04,9.76e+02,2.04e+04,       0.0,      8.12,      8.94,2022-10-26 14:08:34.608722                        
