ROS128b_J_H2O                                     ,1.024e+05,1.000e-05, 1.000,9.76e+02,6.08e+00,7.61e+00,8.04e+00
ROS128b_J_H2O                                     ,1.024e+05,1.000e-05, 1.000,9.76e+02,5.37e+00,6.72e+00,7.11e+00
ROS128b_J_H2O                                     ,1.024e+05,1.000e-05, 1.000,9.76e+02,6.48e+00,7.88e+00,8.38e+00
ROS128b_J_H2O                                     ,1.024e+05,1.000e-05, 1.000,9.76e+02,4.01e+00,5.07e+00,5.55e+00
